"age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","deposit"
29,"technician",2,"professional.course",1,1,1,"telephone","may","tue","128sec",6,999,0,"nonexistent",1.1,93.994,-36.4,"4.856%",5191,"no"
54,"management",2,"university.degree",1,1,1,"cellular","may","tue","159sec",1,999,0,"nonexistent",-1.8,92.893,-46.2,"1.344%",5099.1,"no"
67,"retired",2,"basic.4y",1,1,1,"cellular","aug","mon","300sec",3,999,0,"nonexistent",-1.7,94.027,-38.3,"0.898%",4991.6,"no"
40,"blue-collar",2,"basic.9y",1,2,1,"cellular","jul","tue","107sec",4,999,0,"nonexistent",1.4,93.918,-42.7,"4.961%",5228.1,"no"
33,"admin.",3,"university.degree",1,1,1,"cellular","aug","wed","162sec",1,999,0,"nonexistent",1.4,93.444,-36.1, ,5228.1,"no"
32,"student",2,"high.school",1,2,1,"telephone","dec","wed","135sec",3,999,1,"failure",-3,92.713,-33,"0.715%",5023.5,"no"
48,"blue-collar",3,"basic.4y",1,2,1,"cellular","may","tue","36sec",1,999,0,"nonexistent",-1.8,92.893,-46.2,"1.291%",5099.1,"no"
31,"technician",2,"university.degree",1,2,2,"cellular","aug","thu","265sec",3,999,0,"nonexistent",1.4,93.444,-36.1,"4.968%",5228.1,"no"
29,"technician",0,"high.school",1,2,1,"cellular","aug","wed","78sec",1,999,0,"nonexistent",1.4,93.444,-36.1,"4.965%",5228.1,"no"
43,"management",2,"professional.course",1,1,1,"cellular","nov","tue","257sec",2,999,0,"nonexistent",-0.1,93.2,-42,"4.153%",5195.8,"no"
35,"technician",1,"professional.course",1,1,2,"telephone","may","fri","102sec",3,999,0,"nonexistent",1.1,93.994,-36.4,"4.855%",5191,"no"
57,"admin.",2,"high.school",0,1,1,"cellular","aug","tue","135sec", ,999,0,"nonexistent",1.4,93.444,-36.1,"4.965%",5228.1,"no"
34,"technician",3,"professional.course",1,2,2,"telephone","aug","mon","64sec",1,999,0,"nonexistent",1.4,93.444,-36.1,"4.97%",5228.1,"no"
59,"retired",2,"basic.4y",0,2,1,"cellular","aug","mon","144sec",13,999,0,"nonexistent",1.4,93.444,-36.1,"4.965%",5228.1,"no"
18,"student",3,"unknown",1,2,1,"cellular","sep","fri","563sec",1,999,0,"nonexistent",-3.4,92.379,-29.8,"0.803%",5017.5,"yes"
52,"entrepreneur",2,"basic.9y",0,2,1,"cellular","jul","mon","163sec",2,999,0,"nonexistent",1.4,93.918,-42.7,"4.962%",5228.1,"no"
46,"blue-collar",2,"basic.9y",0,2,1,"cellular","apr","mon","188sec",1,999,0,"nonexistent",-1.8,93.075,-47.1,"1.405%",5099.1,"no"
39,"blue-collar",2,"basic.6y",1,1,1,"cellular","jul","thu","298sec",1,999,0,"nonexistent",1.4,93.918,-42.7,"4.963%",5228.1,"no"
29,"unemployed",1,"university.degree",1,2,1,"telephone","nov","tue","366sec",3,999,1,"failure",-0.1,93.2,-42,"4.153%",5195.8,"no"
49,"blue-collar",2,"basic.4y",0,2,1,"telephone","jun","wed","61sec",7,999,0,"nonexistent",1.4,94.465,-41.8,"4.962%",5228.1,"no"
49,"blue-collar",2,"basic.4y",0,1,1,"telephone","may","tue","217sec",1,999,0,"nonexistent",1.1,93.994,-36.4,"4.856%",5191,"no"
75,"retired",1,"basic.4y",1,1,1,"cellular","apr","mon","227sec",4,999,0,"nonexistent",-1.8,93.075,-47.1,"1.405%",5099.1,"yes"
25,"technician",3,"university.degree",1,1,1,"cellular","apr","fri","118sec",1,999,0,"nonexistent",-1.8,93.075,-47.1,"1.405%",5099.1,"no"
45,"blue-collar",2,"basic.4y",1,1,1,"telephone","aug","tue","81sec",3,999,0,"nonexistent",1.4,93.444,-36.1,"4.965%",5228.1,"no"
46,"management",2,"university.degree",1,1,1,"telephone","may","tue","407sec",2,999,0,"nonexistent",1.1,93.994,-36.4, ,5191,"no"
31,"blue-collar",2,"basic.9y",1,2,1,"telephone","may","thu","141sec",1,999,0,"nonexistent",1.1,93.994,-36.4,"4.855%",5191,"no"
55,"management",1,"university.degree",1,2,1,"cellular","apr","mon","232sec",3,999,0,"nonexistent",-1.8,93.075,-47.1,"1.466%",5099.1,"no"
24,"services",2,"high.school",1,1,1,"telephone","jul","thu","139sec",1,999,0,"nonexistent",1.4,93.918,-42.7,"4.963%",5228.1,"no"
40,"management",2,"university.degree",1,1,1,"telephone","jun","fri","64sec",1,999,0,"nonexistent",1.4,94.465,-41.8,"4.959%",5228.1,"no"
41,"services",1,"high.school",1,1,2,"cellular","jul","wed","72sec",2,999,0,"nonexistent",1.4,93.918,-42.7,"4.963%",5228.1,"no"
36,"unemployed",1,"professional.course",1,2,1,"telephone","may","thu","617sec",2,999,0,"nonexistent",1.1,93.994,-36.4,"4.86%",5191,"no"
38,"blue-collar",3,"basic.6y",1,2,1,"telephone","may","fri","331sec",6,999,0,"nonexistent",1.1,93.994,-36.4,"4.857%",5191,"no"
26,"technician",3,"professional.course",1,1,2,"cellular","jul","wed","168sec",2,999,0,"nonexistent",1.4,93.918,-42.7, ,5228.1,"no"
52,"services",2,"high.school",1,1,1,"cellular","nov","mon","40sec",2,999,0,"nonexistent",-0.1,93.2,-42,"4.191%",5195.8,"no"
40,"admin.",3,"high.school",1,2,1,"telephone","may","wed","742sec",3,999,0,"nonexistent",1.1,93.994,-36.4,"4.857%",5191,"no"
32,"management",3,"university.degree",1,2,1,"telephone","may","wed","350sec",1,999,0,"nonexistent",1.1,93.994,-36.4,"4.858%",5191,"no"
32,"services",2,"high.school",0,2,2,"telephone","may","thu","184sec",3,999,0,"nonexistent",1.1,93.994,-36.4,"4.86%",5191,"no"
32,"admin.",3,"university.degree",1,1,1,"cellular","may","fri","24sec",7,999,0,"nonexistent",-1.8,92.893,-46.2,"1.25%",5099.1,"no"
41,"technician",2,"professional.course",1,1,1,"cellular","aug","tue","152sec",1,999,0,"nonexistent",1.4,93.444,-36.1,"4.966%",5228.1,"no"
51,"admin.",2,"basic.9y",1,2,1,"telephone","may","fri","368sec",5,999,0,"nonexistent",1.1,93.994,-36.4,"4.857%",5191,"no"
35,"admin.",3,"university.degree",1,2,1,"cellular","nov","thu","633sec",2,999,0,"nonexistent",-0.1,93.2,-42,"4.076%",5195.8,"no"
57,"admin.",2,"university.degree",1,1,1,"cellular","aug","wed","182sec",6,999,0,"nonexistent",1.4,93.444,-36.1,"4.965%",5228.1,"no"
58,"retired",2,"high.school",1,2,1,"cellular","aug","fri","166sec",1,999,0,"nonexistent",1.4,93.444,-36.1,"4.966%",5228.1,"no"
35,"management",2,"university.degree",1,1,1,"cellular","nov","mon","146sec",1,999,0,"nonexistent",-0.1,93.2,-42,"4.191%",5195.8,"no"
29,"admin.",3,"university.degree",1,2,1,"telephone","may","wed","51sec",3,999,0,"nonexistent",-1.8,92.893,-46.2,"1.281%",5099.1,"no"
34,"admin.",3,"high.school",1,1,1,"telephone","may","thu","63sec",3,999,0,"nonexistent",1.1,93.994,-36.4,"4.855%",5191,"no"
25,"blue-collar",2,"basic.9y",0,2,1,"telephone","jun","wed","329sec",4,999,0,"nonexistent",1.4,94.465,-41.8,"4.864%",5228.1,"no"
48,"admin.",1,"university.degree",1,2,1,"telephone","may","wed","51sec",1,999,0,"nonexistent",-1.8,92.893,-46.2,"1.281%",5099.1,"no"
41,"management",2,"basic.9y",1,2,1,"telephone","may","tue","378sec",3,999,0,"nonexistent",1.1,93.994,-36.4,"4.856%",5191,"no"
34,"admin.",2,"university.degree",1,1,1,"cellular","may","fri","190sec",1,999,0,"nonexistent",-1.8,92.893,-46.2,"1.259%",5099.1,"no"
25,"admin.",2,"high.school",1,2,2,"telephone","may","tue","275sec",4,999,0,"nonexistent",1.1,93.994,-36.4,"4.857%",5191,"no"
58,"technician",2,"unknown",0,1,1,"cellular","jul","wed","799sec",4,999,0,"nonexistent",1.4,93.918,-42.7,"4.963%",5228.1,"no"
80,"retired",1,"basic.4y",1,2,1,"telephone","sep","thu","378sec",4,999,0,"nonexistent",-1.1,94.199,-37.5,"0.879%",4963.6,"no"
43,"admin.",2,"university.degree",1,2,1,"cellular","aug","wed","35sec",10,999,0,"nonexistent",1.4,93.444,-36.1,"4.964%",5228.1,"no"
47,"housemaid",2,"basic.9y",1,2,1,"cellular","dec","thu","155sec",1,999,1,"failure",-3,92.713,-33,"0.712%",5023.5,"no"
29,"admin.",2,"university.degree",1,1,1,"cellular","jul","wed","319sec",5,999,0,"nonexistent",1.4,93.918,-42.7,"4.957%",5228.1,"no"
33,"admin.",2,"university.degree",1,1,1,"telephone","jun","fri","80sec",1,999,0,"nonexistent",-1.7,94.055,-39.8,"0.732%",4991.6,"no"
41,"blue-collar",2,"basic.9y",0,2,1,"telephone","jun","fri","513sec",3,999,0,"nonexistent",1.4,94.465,-41.8,"4.967%",5228.1,"no"
26,"admin.",2,"high.school",1,1,2,"cellular","nov","wed","112sec",1,999,1,"failure",-3.4,92.649,-30.1,"0.719%",5017.5,"no"
42,"self-employed",3,"university.degree",1,2,1,"cellular","nov","mon","73sec",1,999,0,"nonexistent",-0.1,93.2,-42,"4.191%",5195.8,"no"
41,"blue-collar",2,"basic.9y",1,1,1,"telephone","may","tue","216sec",1,999,0,"nonexistent",1.1,93.994,-36.4,"4.856%",5191,"no"
27,"student",3,"high.school",1,1,2,"cellular","nov","tue","326sec",1,999,0,"nonexistent",-1.1,94.767,-50.8,"1.049%",4963.6,"no"
32,"services",3,"university.degree",1,2,1,"cellular","sep","thu","404sec",1,6,3,"success",-1.1,94.199,-37.5,"0.884%",4963.6,"yes"
36,"technician",2,"high.school",1,1,1,"telephone","jun","mon","940sec",1,999,0,"nonexistent",1.4,94.465,-41.8,"4.961%",5228.1,"yes"
54,"technician",1,"university.degree",1,1,1,"cellular","may","wed","91sec",2,999,0,"nonexistent",-1.8,92.893,-46.2,"1.334%",5099.1,"no"
34,"admin.",2,"university.degree",1,1,1,"telephone","jun","fri","11sec",2,999,0,"nonexistent",1.4,94.465,-41.8,"4.959%",5228.1,"no"
37,"admin.",1,"university.degree",1,2,2,"cellular","aug","tue","211sec",2,999,0,"nonexistent",1.4,93.444,-36.1,"4.968%",5228.1,"no"
55,"management",2,"basic.4y",1,1,1,"cellular","may","fri","95sec",4,999,0,"nonexistent",-1.8,92.893,-46.2,"1.313%",5099.1,"no"
36,"blue-collar",2,"basic.9y",1,0,0,"telephone","jun","tue","30sec", ,999,0,"nonexistent",1.4,94.465,-41.8,"4.961%",5228.1,"no"
44,"blue-collar",2,"basic.6y",1,2,1,"cellular","may","wed","168sec",1,999,0,"nonexistent",-1.8,92.893,-46.2,"1.334%",5099.1,"no"
44,"admin.",2,"basic.9y",0,2,2,"cellular","aug","tue","86sec",5,999,0,"nonexistent",1.4,93.444,-36.1,"4.963%",5228.1,"no"
29,"admin.",2,"basic.9y",1,2,1,"telephone","nov","fri","453sec",1,999,0,"nonexistent",-0.1,93.2,-42,"4.474%",5195.8,"yes"
28,"services",2,"high.school",1,2,1,"telephone","may","mon","81sec",1,999,0,"nonexistent",1.1,93.994,-36.4,"4.857%",5191,"no"
42,"self-employed",2,"university.degree",1,1,1,"cellular","apr","tue","133sec",2,999,0,"nonexistent",-1.8,93.075,-47.1,"1.423%",5099.1,"yes"
29,"admin.",2,"university.degree",1,1,1,"telephone","jul","mon","7sec",1,999,0,"nonexistent",-1.7,94.215,-40.3,"0.889%",4991.6,"no"
47,"blue-collar",2,"high.school",0,2,1,"telephone","may","tue","269sec",1,999,0,"nonexistent",1.1,93.994,-36.4,"4.857%",5191,"no"
31,"admin.",2,"high.school",1,2,1,"cellular","oct","thu","269sec",2,999,1,"failure",-3.4,92.431,-26.9,"0.722%",5017.5,"no"
27,"self-employed",2,"basic.9y",1,2,1,"cellular","may","wed","285sec",2,999,0,"nonexistent",-1.8,92.893,-46.2,"1.281%",5099.1,"no"
29,"admin.",2,"high.school",1,1,1,"cellular","may","tue","315sec",2,999,1,"failure",-1.8,92.893,-46.2, ,5099.1,"no"
46,"blue-collar",2,"basic.9y",1,2,2,"telephone","may","fri","128sec",3,999,0,"nonexistent",1.1,93.994,-36.4,"4.855%",5191,"no"
59,"retired",2,"basic.4y",0,1,1,"cellular","aug","mon","431sec",5,999,0,"nonexistent",1.4,93.444,-36.1,"4.965%",5228.1,"no"
49,"technician",2,"professional.course",1,2,1,"cellular","nov","mon","259sec",1,999,0,"nonexistent",-0.1,93.2,-42,"4.191%",5195.8,"no"
56,"unemployed",1,"high.school",1,2,1,"telephone","may","wed","267sec",1,999,0,"nonexistent",1.1,93.994,-36.4,"4.859%",5191,"no"
31,"management",2,"university.degree",1,1,2,"cellular","aug","thu","166sec",2,999,0,"nonexistent",1.4,93.444,-36.1,"4.963%",5228.1,"no"
32,"admin.",3,"university.degree",1,1,1,"cellular","jul","fri","184sec",1,9,3,"failure",-1.7,94.215,-40.3,"0.861%",4991.6,"no"
37,"management",2,"university.degree",1,1,1,"telephone","jun","tue","490sec",4,999,0,"nonexistent",1.4,94.465,-41.8,"4.961%",5228.1,"yes"
39,"self-employed",2,"basic.4y",0,2,2,"telephone","jun","mon","258sec", ,999,0,"nonexistent",1.4,94.465,-41.8,"4.865%",5228.1,"no"
32,"admin.",3,"high.school",1,2,1,"telephone","jul","thu","209sec",2,999,0,"nonexistent",1.4,93.918,-42.7,"4.958%",5228.1,"no"
35,"technician",3,"professional.course",1,1,1,"cellular","jul","tue","270sec",2,999,0,"nonexistent",1.4,93.918,-42.7,"4.961%",5228.1,"no"
30,"technician",2,"professional.course",1,2,1,"cellular","may","thu","341sec",1,999,0,"nonexistent",-1.8,92.893,-46.2,"1.266%",5099.1,"no"
37,"admin.",2,"professional.course",1,2,1,"cellular","apr","thu","1087sec",2,999,1,"failure",-1.8,93.075,-47.1,"1.41%",5099.1,"no"
26,"technician",3,"professional.course",1,1,1,"telephone","oct","mon","4sec",1,16,1,"success",-1.1,94.601,-49.5,"0.977%",4963.6,"no"
30,"management",2,"university.degree",1,2,1,"telephone","may","thu","117sec",2,999,0,"nonexistent",1.1,93.994,-36.4,"4.855%",5191,"no"
37,"self-employed",3,"university.degree",1,1,1,"cellular","may","fri","263sec",1,999,0,"nonexistent",-1.8,92.893,-46.2,"1.313%",5099.1,"no"
40,"blue-collar",2,"basic.6y",0,1,1,"telephone","may","tue","182sec", ,999,0,"nonexistent",1.1,93.994,-36.4,"4.857%",5191,"no"
48,"admin.",2,"university.degree",1,2,1,"cellular","apr","thu","141sec",1,999,0,"nonexistent",-1.8,93.749,-34.6, ,5008.7,"yes"
58,"retired",2,"university.degree",1,1,1,"telephone","may","mon","132sec",1,999,0,"nonexistent",1.1,93.994,-36.4,"4.857%",5191,"no"
28,"services",3,"high.school",1,2,2,"telephone","may","fri","372sec",3,999,0,"nonexistent",1.1,93.994,-36.4,"4.857%",5191,"no"
48,"services",1,"high.school",1,1,1,"cellular","jul","mon","137sec",3,999,0,"nonexistent",1.4,93.918,-42.7,"4.96%",5228.1,"no"
33,"technician",3,"professional.course",1,1,1,"cellular","aug","mon","266sec", ,999,0,"nonexistent",1.4,93.444,-36.1,"4.963%",5228.1,"no"
26,"blue-collar",3,"basic.4y",1,2,2,"telephone","jun","mon","41sec",1,999,0,"nonexistent",1.4,94.465,-41.8,"4.96%",5228.1,"no"
33,"blue-collar",2,"basic.9y",1,1,1,"telephone","may","tue","176sec",3,999,0,"nonexistent",1.1,93.994,-36.4,"4.856%",5191,"no"
23,"services",3,"high.school",1,1,2,"cellular","jul","wed","207sec",1,999,0,"nonexistent",1.4,93.918,-42.7,"4.963%",5228.1,"no"
43,"blue-collar",2,"basic.4y",1,1,1,"cellular","may","tue","609sec",1,999,0,"nonexistent",-1.8,92.893,-46.2,"1.291%",5099.1,"yes"
50,"housemaid",1,"high.school",1,1,1,"cellular","nov","wed","136sec",2,999,1,"failure",-0.1,93.2,-42, ,5195.8,"no"
27,"unemployed",3,"university.degree",1,1,1,"telephone","jul","tue","27sec",1,999,0,"nonexistent",1.4,93.918,-42.7,"4.961%",5228.1,"no"
35,"admin.",2,"high.school",0,2,1,"telephone","may","fri","162sec",3,999,0,"nonexistent",1.1,93.994,-36.4,"4.857%",5191,"no"
18,"student",3,"basic.9y",1,1,1,"cellular","dec","thu","412sec",2,999,0,"nonexistent",-3,92.713,-33,"0.712%",5023.5,"yes"
39,"blue-collar",2,"basic.9y",1,1,2,"telephone","jun","tue","110sec",1,999,0,"nonexistent",1.4,94.465,-41.8,"4.961%",5228.1,"no"
45,"blue-collar",2,"illiterate",0,1,2,"telephone","may","fri","333sec",2,999,0,"nonexistent",1.1,93.994,-36.4,"4.857%",5191,"no"
54,"technician",2,"professional.course",0,2,1,"cellular","aug","wed","121sec",1,999,0,"nonexistent",1.4,93.444,-36.1,"4.964%",5228.1,"no"
27,"admin.",2,"high.school",1,1,1,"cellular","oct","tue","572sec",1,999,0,"nonexistent",-3.4,92.431,-26.9,"0.744%",5017.5,"no"
30,"blue-collar",2,"basic.9y",1,2,1,"telephone","may","wed","360sec",1,999,0,"nonexistent",1.1,93.994,-36.4,"4.859%",5191,"no"
44,"admin.",1,"high.school",1,2,1,"cellular","may","tue","173sec",8,999,1,"failure",-1.8,92.893,-46.2,"1.291%",5099.1,"no"
34,"technician",1,"basic.6y",1,2,1,"cellular","jul","tue","716sec",3,999,0,"nonexistent",1.4,93.918,-42.7,"4.961%",5228.1,"yes"
30,"admin.",3,"university.degree",1,1,1,"cellular","aug","tue","1110sec",2,999,0,"nonexistent",1.4,93.444,-36.1,"4.968%",5228.1,"no"
39,"services",2,"basic.9y",0,2,2,"telephone","apr","wed","93sec",2,999,0,"nonexistent",-1.8,93.075,-47.1,"1.445%",5099.1,"no"
45,"blue-collar",2,"basic.6y",0,2,1,"telephone","jun","thu","222sec",1,999,0,"nonexistent",1.4,94.465,-41.8,"4.866%",5228.1,"no"
45,"blue-collar",2,"basic.4y",0,1,1,"telephone","may","wed","154sec",3,999,0,"nonexistent",1.1,93.994,-36.4,"4.857%",5191,"no"
49,"technician",2,"professional.course",1,1,1,"telephone","jun","thu","77sec",1,999,0,"nonexistent",1.4,94.465,-41.8,"4.961%",5228.1,"no"
26,"services",3,"basic.9y",1,2,1,"telephone","jun","mon","205sec",3,999,0,"nonexistent",1.4,94.465,-41.8,"4.865%",5228.1,"no"
34,"technician",2,"professional.course",1,2,1,"cellular","apr","fri","171sec",2,999,0,"nonexistent",-1.8,93.075,-47.1,"1.405%",5099.1,"no"
33,"services",1,"high.school",1,1,1,"cellular","may","tue","262sec",2,999,0,"nonexistent",-1.8,92.893,-46.2,"1.291%",5099.1,"no"
32,"self-employed",2,"basic.9y",1,2,2,"telephone","jun","tue","408sec",2,999,0,"nonexistent",1.4,94.465,-41.8,"4.961%",5228.1,"no"
33,"technician",2,"high.school",1,2,1,"cellular","aug","tue","68sec",1,999,0,"nonexistent",1.4,93.444,-36.1,"4.966%",5228.1,"no"
37,"unemployed",3,"university.degree",1,2,1,"cellular","nov","thu","145sec",1,999,0,"nonexistent",-0.1,93.2,-42,"4.076%",5195.8,"no"
56,"admin.",2,"university.degree",0,2,1,"cellular","aug","wed","66sec",4,999,0,"nonexistent",1.4,93.444,-36.1,"4.964%",5228.1,"no"
25,"technician",2,"professional.course",1,2,1,"telephone","jun","wed","149sec",2,999,0,"nonexistent",1.4,94.465,-41.8,"4.962%",5228.1,"no"
54,"retired",3,"basic.4y",0,1,1,"telephone","jun","wed","68sec",1,999,0,"nonexistent",1.4,94.465,-41.8,"4.962%",5228.1,"no"
46,"admin.",2,"university.degree",0,2,1,"cellular","aug","tue","210sec",3,999,0,"nonexistent",1.4,93.444,-36.1, ,5228.1,"no"
51,"blue-collar",2,"basic.9y",0,1,1,"cellular","aug","thu","187sec",2,999,0,"nonexistent",1.4,93.444,-36.1,"4.964%",5228.1,"no"
29,"technician",3,"professional.course",0,2,1,"cellular","nov","thu","239sec",1,999,0,"nonexistent",-0.1,93.2,-42,"4.076%",5195.8,"no"
39,"technician",3,"university.degree",0,2,1,"cellular","oct","fri","217sec", ,999,0,"nonexistent",-3.4,92.431,-26.9,"0.72%",5017.5,"yes"
47,"management",2,"university.degree",1,1,1,"cellular","nov","fri","107sec",2,999,0,"nonexistent",-0.1,93.2,-42,"4.021%",5195.8,"no"
45,"services",2,"high.school",1,1,1,"cellular","apr","tue","139sec",1,999,0,"nonexistent",-1.8,93.075,-47.1,"1.453%",5099.1,"no"
44,"blue-collar",2,"basic.9y",1,1,1,"cellular","aug","thu","1056sec", ,999,0,"nonexistent",1.4,93.444,-36.1,"4.968%",5228.1,"yes"
33,"blue-collar",1,"basic.9y",1,1,2,"cellular","apr","mon","34sec",2,999,0,"nonexistent",-1.8,93.075,-47.1,"1.405%",5099.1,"no"
29,"admin.",3,"high.school",1,2,1,"telephone","jun","wed","184sec",2,999,0,"nonexistent",1.4,94.465,-41.8,"4.864%",5228.1,"no"
27,"services",2,"high.school",1,1,1,"cellular","jul","wed","151sec",4,999,0,"nonexistent",1.4,93.918,-42.7,"4.957%",5228.1,"no"
33,"admin.",3,"high.school",1,2,1,"cellular","may","thu","30sec",1,999,0,"nonexistent",-1.8,92.893,-46.2,"1.266%",5099.1,"no"
32,"blue-collar",2,"basic.9y",1,2,2,"cellular","jul","mon","64sec",3,999,0,"nonexistent",1.4,93.918,-42.7,"4.962%",5228.1,"no"
24,"blue-collar",3,"high.school",1,0,0,"telephone","may","mon","70sec",3,999,0,"nonexistent",1.1,93.994,-36.4,"4.857%",5191,"no"
39,"admin.",3,"university.degree",1,1,1,"cellular","jul","tue","60sec",1,999,0,"nonexistent",1.4,93.918,-42.7,"4.961%",5228.1,"no"
50,"admin.",1,"university.degree",1,1,1,"cellular","aug","tue","130sec",1,999,0,"nonexistent",1.4,93.444,-36.1, ,5228.1,"no"
21,"blue-collar",2,"basic.9y",1,1,2,"cellular","jul","wed","89sec",6,999,0,"nonexistent",1.4,93.918,-42.7,"4.963%",5228.1,"no"
47,"admin.",2,"university.degree",1,1,1,"cellular","aug","wed","470sec",1,4,2,"success",-1.7,94.027,-38.3,"0.9%",4991.6,"yes"
31,"blue-collar",0,"unknown",0,1,1,"telephone","may","tue","170sec",2,999,0,"nonexistent",1.1,93.994,-36.4,"4.856%",5191,"no"
75,"retired",2,"basic.4y",1,1,1,"cellular","apr","tue","186sec",2,999,0,"nonexistent",-1.8,93.075,-47.1,"1.405%",5099.1,"no"
32,"services",2,"high.school",1,1,1,"cellular","may","tue","106sec",1,999,0,"nonexistent",-1.8,92.893,-46.2,"1.344%",5099.1,"no"
31,"admin.",3,"basic.9y",1,2,1,"telephone","may","mon","87sec",2,999,0,"nonexistent",1.1,93.994,-36.4,"4.857%",5191,"no"
42,"retired",2,"basic.9y",0,2,1,"telephone","may","wed","198sec",3,999,0,"nonexistent",1.1,93.994,-36.4,"4.857%",5191,"no"
47,"blue-collar",2,"basic.4y",1,2,1,"cellular","aug","mon","729sec",4,999,0,"nonexistent",1.4,93.444,-36.1,"4.963%",5228.1,"no"
44,"management",2,"professional.course",1,2,1,"cellular","apr","fri","345sec",1,999,0,"nonexistent",-1.8,93.075,-47.1,"1.405%",5099.1,"no"
32,"technician",3,"professional.course",1,1,1,"cellular","aug","wed","313sec",2,999,1,"failure",-2.9,92.201,-31.4,"0.879%",5076.2,"yes"
46,"admin.",2,"basic.9y",0,1,1,"cellular","may","tue","349sec",2,999,1,"failure",-1.8,92.893,-46.2,"1.291%",5099.1,"no"
54,"admin.",2,"university.degree",1,2,1,"cellular","nov","fri","455sec",2,999,0,"nonexistent",-3.4,92.649,-30.1,"0.716%",5017.5,"yes"
31,"technician",1,"professional.course",1,1,1,"cellular","aug","mon","231sec", ,999,0,"nonexistent",1.4,93.444,-36.1,"4.965%",5228.1,"no"
42,"housemaid",2,"basic.4y",0,1,2,"cellular","jul","wed","123sec",1,999,0,"nonexistent",1.4,93.918,-42.7,"4.963%",5228.1,"no"
62,"blue-collar",2,"basic.4y",1,2,2,"cellular","nov","mon","152sec",1,999,0,"nonexistent",-3.4,92.649,-30.1,"0.719%",5017.5,"no"
31,"services",1,"high.school",1,2,2,"cellular","nov","mon","90sec",1,999,0,"nonexistent",-0.1,93.2,-42,"4.191%",5195.8,"no"
35,"admin.",1,"high.school",0,1,1,"cellular","jul","tue","175sec",4,999,0,"nonexistent",1.4,93.918,-42.7,"4.961%",5228.1,"no"
44,"blue-collar",2,"professional.course",0,1,1,"cellular","jul","tue","156sec",20,999,0,"nonexistent",1.4,93.918,-42.7,"4.961%",5228.1,"no"
30,"blue-collar",2,"basic.9y",0,2,1,"cellular","may","wed","176sec",1,999,0,"nonexistent",-1.8,92.893,-46.2,"1.334%",5099.1,"no"
24,"technician",3,"professional.course",1,1,1,"cellular","jun","tue","122sec",2,999,1,"failure",-2.9,92.963,-40.8,"1.262%",5076.2,"no"
41,"blue-collar",2,"basic.9y",1,2,1,"cellular","may","wed","152sec",1,999,1,"failure",-1.8,92.893,-46.2, ,5099.1,"no"
33,"admin.",2,"university.degree",1,2,1,"cellular","may","mon","82sec",3,999,0,"nonexistent",-1.8,92.893,-46.2,"1.244%",5099.1,"no"
